TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod,FirstName,LastName,Gender,BirthDate,City_x,JoinDate,ProductName,Category,SubCategory,UnitPrice,CostPrice,StoreName,City_y,Region,Year,Month,MonthName,Day,DayName,Week,Quarter,Revenue,Cost,Profit,DiscountAmount,FinalSales,ProfitMargin
T04438,2024-06-29,C127,P017,S001,5,0.05,Cash,John,Allen,F,1982-11-17,Kimland,2021-01-22,Find Headphones,Electronics,Headphones,1246.11,833.52,MegaMart Jimenezborough,Jimenezborough,South,2024,6,June,29,Saturday,26,2,6230.549999999999,4167.6,2062.949999999999,311.5275,5919.022499999999,33.11023906396705
T04439,2025-05-13,C122,P027,S001,4,0.1,Bank Transfer,Amy,Smith,M,1961-10-02,Simonstad,2024-06-24,Hospital Smartphone,Electronics,Smartphone,1272.23,952.65,MegaMart Jimenezborough,Jimenezborough,South,2025,5,May,13,Tuesday,20,2,5088.92,3810.6,1278.3200000000002,508.89200000000005,4580.028,25.11967175746524
T04440,2025-06-17,C063,P045,S004,1,0.05,Credit Card,Michael,Johnson,M,1973-01-07,West Amandashire,2023-05-29,Set Dairy,Groceries,Dairy,1879.08,1004.56,MegaMart Brianahaven,Brianahaven,North,2025,6,June,17,Tuesday,25,2,1879.08,1004.56,874.52,93.95400000000001,1785.126,46.53979607041744
T04441,2023-12-18,C195,P010,S003,3,0.05,Credit Card,James,Mitchell,F,1976-08-23,East Raymond,2025-06-19,Step Smartphone,Electronics,Smartphone,1194.12,838.95,MegaMart New Michele,New Michele,West,2023,12,December,18,Monday,51,4,3582.3599999999997,2516.8500000000004,1065.5099999999993,179.118,3403.2419999999997,29.743241885237648
T04442,2024-08-17,C093,P041,S002,1,0.15,Cash,Stanley,Brown,M,1978-04-14,Baldwinstad,2022-02-25,Present Television,Electronics,Television,1635.01,1043.29,MegaMart Peckmouth,Peckmouth,East,2024,8,August,17,Saturday,33,3,1635.01,1043.29,591.72,245.2515,1389.7585,36.19060433881138
T04443,2023-12-23,C037,P039,S003,2,0.05,Bank Transfer,Miranda,Nelson,F,1982-08-30,West Melissahaven,2024-01-31,Church Clothing,Fashion,Clothing,540.94,398.25,MegaMart New Michele,New Michele,West,2023,12,December,23,Saturday,51,4,1081.88,796.5,285.3800000000001,54.09400000000001,1027.786,26.378156542315235
T04444,2023-11-19,C194,P008,S001,2,0.0,Bank Transfer,Ann,West,M,2000-09-02,Craigshire,2022-08-05,Recognize Footwear,Fashion,Footwear,109.78,70.59,MegaMart Jimenezborough,Jimenezborough,South,2023,11,November,19,Sunday,46,4,219.56,141.18,78.38,0.0,219.56,35.69867006740754
T04445,2024-11-03,C079,P049,S004,4,0.05,Mobile Money,Donald,Marsh,F,1979-06-15,North Bradleyfurt,2024-07-06,Possible Watches,Fashion,Watches,388.26,199.3,MegaMart Brianahaven,Brianahaven,North,2024,11,November,3,Sunday,44,4,1553.04,797.2,755.8399999999999,77.652,1475.388,48.66841807036521
T04446,2024-01-31,C158,P043,S001,2,0.05,Mobile Money,Crystal,Aguirre,M,1981-07-24,Dylanmouth,2023-09-15,Soon Accessories,Fashion,Accessories,564.42,293.96,MegaMart Jimenezborough,Jimenezborough,South,2024,1,January,31,Wednesday,5,1,1128.84,587.92,540.92,56.442,1072.398,47.91821693065448
T04447,2025-04-11,C165,P049,S003,3,0.0,Credit Card,Tanya,Mueller,M,1972-12-26,West Tanner,2023-12-05,Possible Watches,Fashion,Watches,388.26,199.3,MegaMart New Michele,New Michele,West,2025,4,April,11,Friday,15,2,1164.78,597.9000000000001,566.8799999999999,0.0,1164.78,48.66841807036521
T04448,2024-04-10,C034,P014,S004,4,0.0,Mobile Money,Kari,Miller,F,1964-12-19,East Mary,2025-01-13,Add Clothing,Fashion,Clothing,1342.75,797.94,MegaMart Brianahaven,Brianahaven,North,2024,4,April,10,Wednesday,15,2,5371.0,3191.76,2179.24,0.0,5371.0,40.574194749581075
T04449,2024-05-22,C155,P032,S003,5,0.0,Credit Card,Jill,Mcconnell,M,1965-09-20,Kevinshire,2024-03-23,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,MegaMart New Michele,New Michele,West,2024,5,May,22,Wednesday,21,2,1523.55,820.05,703.5,0.0,1523.55,46.1750516884907
T04450,2024-11-25,C070,P036,S003,3,0.1,Cash,Eric,Bryan,M,1971-10-24,Taylorhaven,2021-03-04,New Watches,Fashion,Watches,1501.46,1167.73,MegaMart New Michele,New Michele,West,2024,11,November,25,Monday,48,4,4504.38,3503.19,1001.19,450.43800000000005,4053.942,22.2270323551743
T04451,2025-01-19,C098,P020,S001,2,0.0,Cash,Lisa,Vega,F,2005-01-09,East Colinmouth,2023-05-22,Simple Accessories,Fashion,Accessories,323.92,242.98,MegaMart Jimenezborough,Jimenezborough,South,2025,1,January,19,Sunday,3,1,647.84,485.96,161.88000000000005,0.0,647.84,24.987651271919
T04452,2024-05-09,C148,P033,S001,3,0.0,Credit Card,John,Foster,F,2005-07-08,Charlesmouth,2024-11-05,Beat Accessories,Fashion,Accessories,1798.97,1329.15,MegaMart Jimenezborough,Jimenezborough,South,2024,5,May,9,Thursday,19,2,5396.91,3987.4500000000003,1409.4599999999996,0.0,5396.91,26.116055298309583
T04453,2025-04-23,C111,P009,S005,4,0.1,Mobile Money,Dylan,Booker,M,1993-07-13,Justintown,2022-01-12,Us Snacks,Groceries,Snacks,123.19,80.36,MegaMart Johnmouth,Johnmouth,East,2025,4,April,23,Wednesday,17,2,492.76,321.44,171.32,49.276,443.484,34.76743242146278
T04454,2024-01-27,C066,P032,S004,5,0.15,Mobile Money,Jason,Jenkins,F,1985-09-14,New Randychester,2020-12-21,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,MegaMart Brianahaven,Brianahaven,North,2024,1,January,27,Saturday,4,1,1523.55,820.05,703.5,228.5325,1295.0175,46.1750516884907
T04455,2024-08-02,C033,P007,S002,4,0.15,Cash,Jenny,Beck,F,1978-07-27,Lake Cody,2025-03-17,Understand Camera,Electronics,Camera,1474.12,764.02,MegaMart Peckmouth,Peckmouth,East,2024,8,August,2,Friday,31,3,5896.48,3056.08,2840.3999999999996,884.4719999999999,5012.008,48.17111225680406
T04456,2023-10-04,C003,P024,S005,5,0.1,Bank Transfer,Carol,Hays,F,2005-04-19,Port Allen,2024-02-12,Him Smartphone,Electronics,Smartphone,1487.41,813.07,MegaMart Johnmouth,Johnmouth,East,2023,10,October,4,Wednesday,40,4,7437.05,4065.3500000000004,3371.7,743.705,6693.345,45.33652456283069
T04457,2024-01-11,C117,P007,S003,1,0.05,Mobile Money,Timothy,Beck,F,1987-09-07,Lauraborough,2022-12-18,Understand Camera,Electronics,Camera,1474.12,764.02,MegaMart New Michele,New Michele,West,2024,1,January,11,Thursday,2,1,1474.12,764.02,710.0999999999999,73.706,1400.414,48.17111225680406
T04458,2023-11-10,C169,P004,S005,1,0.0,Cash,Travis,Watson,M,1967-06-15,Christopherburgh,2021-12-23,Four Accessories,Fashion,Accessories,1853.77,1363.52,MegaMart Johnmouth,Johnmouth,East,2023,11,November,10,Friday,45,4,1853.77,1363.52,490.25,0.0,1853.77,26.44610712224278
T04459,2025-01-31,C126,P019,S003,5,0.05,Cash,Monique,Johnson,M,1980-04-04,West Paulfurt,2024-12-28,Traditional Laptop,Electronics,Laptop,1762.92,1346.48,MegaMart New Michele,New Michele,West,2025,1,January,31,Friday,5,1,8814.6,6732.4,2082.2000000000007,440.73,8373.87,23.622172305039374
T04460,2025-05-16,C112,P028,S003,1,0.0,Mobile Money,Jeffrey,Smith,F,1983-12-29,Aaronmouth,2023-03-21,Deal Smartphone,Electronics,Smartphone,673.78,363.33,MegaMart New Michele,New Michele,West,2025,5,May,16,Friday,20,2,673.78,363.33,310.45,0.0,673.78,46.07587046216866
T04461,2025-06-06,C147,P023,S005,2,0.15,Credit Card,Crystal,Garrison,F,1967-02-03,New Jason,2023-05-20,And Footwear,Fashion,Footwear,1878.47,1014.91,MegaMart Johnmouth,Johnmouth,East,2025,6,June,6,Friday,23,2,3756.94,2029.82,1727.1200000000001,563.5409999999999,3193.3990000000003,45.97145549303423
T04462,2025-06-17,C051,P034,S003,2,0.1,Bank Transfer,Madison,Sellers,F,2004-12-19,Boyerstad,2024-02-25,Everything Laptop,Electronics,Laptop,428.05,246.07,MegaMart New Michele,New Michele,West,2025,6,June,17,Tuesday,25,2,856.1,492.14,363.96000000000004,85.61000000000001,770.49,42.513725032122416
T04463,2024-12-25,C131,P011,S004,3,0.15,Cash,Denise,Jackson,M,1996-10-18,Williamsport,2022-12-20,Either Headphones,Electronics,Headphones,248.57,190.67,MegaMart Brianahaven,Brianahaven,North,2024,12,December,25,Wednesday,52,4,745.71,572.01,173.70000000000005,111.8565,633.8535,23.293237317455855
T04464,2025-03-27,C130,P045,S002,1,0.05,Mobile Money,Aaron,Bailey,M,1982-02-03,Marcchester,2024-07-15,Set Dairy,Groceries,Dairy,1879.08,1004.56,MegaMart Peckmouth,Peckmouth,East,2025,3,March,27,Thursday,13,1,1879.08,1004.56,874.52,93.95400000000001,1785.126,46.53979607041744
T04465,2023-10-07,C082,P033,S003,4,0.05,Credit Card,Amy,Haley,M,2003-05-11,Vasquezmouth,2024-06-29,Beat Accessories,Fashion,Accessories,1798.97,1329.15,MegaMart New Michele,New Michele,West,2023,10,October,7,Saturday,40,4,7195.88,5316.6,1879.2799999999997,359.79400000000004,6836.086,26.116055298309583
T04466,2025-06-15,C183,P001,S001,2,0.0,Credit Card,Mary,Dawson,M,1990-11-19,New Tiffanyberg,2021-08-27,Like Camera,Electronics,Camera,1673.69,1323.38,MegaMart Jimenezborough,Jimenezborough,South,2025,6,June,15,Sunday,24,2,3347.38,2646.76,700.6199999999999,0.0,3347.38,20.930399297360918
T04467,2024-10-04,C052,P034,S004,2,0.0,Bank Transfer,Billy,Hernandez,F,1991-09-11,Walkerfurt,2024-04-25,Everything Laptop,Electronics,Laptop,428.05,246.07,MegaMart Brianahaven,Brianahaven,North,2024,10,October,4,Friday,40,4,856.1,492.14,363.96000000000004,0.0,856.1,42.513725032122416
T04468,2024-11-05,C085,P015,S001,2,0.05,Cash,Juan,Ramirez,M,1979-03-23,New Michaelview,2023-10-11,Whether Bags,Fashion,Bags,270.45,187.6,MegaMart Jimenezborough,Jimenezborough,South,2024,11,November,5,Tuesday,45,4,540.9,375.2,165.7,27.045,513.855,30.63412830467739
T04469,2024-01-28,C016,P013,S001,1,0.15,Credit Card,Miguel,Johnson,M,1976-04-27,Murrayborough,2022-02-21,World Watches,Fashion,Watches,1134.8,675.1,MegaMart Jimenezborough,Jimenezborough,South,2024,1,January,28,Sunday,4,1,1134.8,675.1,459.69999999999993,170.22,964.5799999999999,40.50934085301374
T04470,2025-06-01,C075,P036,S004,4,0.05,Cash,Seth,Moore,M,1954-09-17,New John,2021-05-12,New Watches,Fashion,Watches,1501.46,1167.73,MegaMart Brianahaven,Brianahaven,North,2025,6,June,1,Sunday,22,2,6005.84,4670.92,1334.92,300.29200000000003,5705.548,22.2270323551743
T04471,2024-09-01,C157,P013,S001,1,0.0,Cash,Connie,Terry,M,1965-12-16,Port Patriciaburgh,2022-12-22,World Watches,Fashion,Watches,1134.8,675.1,MegaMart Jimenezborough,Jimenezborough,South,2024,9,September,1,Sunday,35,3,1134.8,675.1,459.69999999999993,0.0,1134.8,40.50934085301374
T04472,2024-02-26,C065,P034,S001,4,0.0,Cash,Scott,Duke,F,1969-12-10,Williamhaven,2024-01-21,Everything Laptop,Electronics,Laptop,428.05,246.07,MegaMart Jimenezborough,Jimenezborough,South,2024,2,February,26,Monday,9,1,1712.2,984.28,727.9200000000001,0.0,1712.2,42.513725032122416
T04473,2024-11-29,C149,P025,S001,4,0.05,Credit Card,Melissa,Torres,M,1978-01-24,North Kathryn,2025-05-02,Little Watches,Fashion,Watches,429.15,258.72,MegaMart Jimenezborough,Jimenezborough,South,2024,11,November,29,Friday,48,4,1716.6,1034.88,681.7199999999998,85.83,1630.77,39.71338692764766
T04474,2024-03-24,C036,P043,S004,2,0.15,Mobile Money,Michael,Cervantes,M,1991-11-04,Ashleyview,2020-09-30,Soon Accessories,Fashion,Accessories,564.42,293.96,MegaMart Brianahaven,Brianahaven,North,2024,3,March,24,Sunday,12,1,1128.84,587.92,540.92,169.326,959.5139999999999,47.91821693065448
T04475,2025-02-06,C190,P001,S005,1,0.15,Cash,Daniel,Lawson,M,1967-08-19,Conwayside,2023-04-10,Like Camera,Electronics,Camera,1673.69,1323.38,MegaMart Johnmouth,Johnmouth,East,2025,2,February,6,Thursday,6,1,1673.69,1323.38,350.30999999999995,251.05349999999999,1422.6365,20.930399297360918
T04476,2025-08-03,C139,P017,S003,3,0.0,Mobile Money,Alexander,Mcfarland,M,1960-03-21,Whiteside,2021-09-16,Find Headphones,Electronics,Headphones,1246.11,833.52,MegaMart New Michele,New Michele,West,2025,8,August,3,Sunday,31,3,3738.33,2500.56,1237.77,0.0,3738.33,33.110239063967065
T04477,2025-06-06,C123,P047,S003,4,0.05,Cash,Peter,Edwards,F,1989-11-06,Cliffordbury,2022-06-06,Or Smartphone,Electronics,Smartphone,1197.18,722.74,MegaMart New Michele,New Michele,West,2025,6,June,6,Friday,23,2,4788.72,2890.96,1897.7600000000002,239.43600000000004,4549.284000000001,39.62979668888555
T04478,2024-12-11,C013,P025,S001,5,0.1,Credit Card,Robert,Anderson,M,1955-01-28,Jillianhaven,2023-03-22,Little Watches,Fashion,Watches,429.15,258.72,MegaMart Jimenezborough,Jimenezborough,South,2024,12,December,11,Wednesday,50,4,2145.75,1293.6000000000001,852.1499999999999,214.57500000000002,1931.175,39.71338692764767
T04479,2024-11-20,C064,P027,S004,1,0.0,Credit Card,Amanda,Hoover,F,1973-09-01,Brittanyburgh,2024-09-26,Hospital Smartphone,Electronics,Smartphone,1272.23,952.65,MegaMart Brianahaven,Brianahaven,North,2024,11,November,20,Wednesday,47,4,1272.23,952.65,319.58000000000004,0.0,1272.23,25.11967175746524
T04480,2024-08-14,C115,P037,S001,1,0.0,Bank Transfer,Jose,Smith,M,1960-02-25,Smithburgh,2023-11-12,Book Television,Electronics,Television,1952.65,1451.27,MegaMart Jimenezborough,Jimenezborough,South,2024,8,August,14,Wednesday,33,3,1952.65,1451.27,501.3800000000001,0.0,1952.65,25.67690062223133
T04481,2025-08-27,C024,P005,S005,5,0.1,Bank Transfer,Molly,Murray,F,1961-11-25,North April,2023-04-20,Knowledge Bags,Fashion,Bags,1396.22,1004.09,MegaMart Johnmouth,Johnmouth,East,2025,8,August,27,Wednesday,35,3,6981.1,5020.45,1960.6500000000005,698.1100000000001,6282.99,28.08511552620648
T04482,2024-01-31,C085,P035,S005,2,0.1,Credit Card,Juan,Ramirez,M,1979-03-23,New Michaelview,2023-10-11,Chair Laptop,Electronics,Laptop,1562.43,1195.63,MegaMart Johnmouth,Johnmouth,East,2024,1,January,31,Wednesday,5,1,3124.86,2391.26,733.5999999999999,312.48600000000005,2812.3740000000003,23.47625173607777
T04483,2024-12-20,C005,P038,S002,3,0.0,Cash,Jamie,Salinas,M,1992-06-18,Port Kimberly,2022-02-24,Stage Footwear,Fashion,Footwear,366.93,285.23,MegaMart Peckmouth,Peckmouth,East,2024,12,December,20,Friday,51,4,1100.79,855.69,245.0999999999999,0.0,1100.79,22.26582726950644
T04484,2024-07-04,C093,P031,S002,3,0.05,Bank Transfer,Stanley,Brown,M,1978-04-14,Baldwinstad,2022-02-25,Foot Snacks,Groceries,Snacks,1095.72,822.2,MegaMart Peckmouth,Peckmouth,East,2024,7,July,4,Thursday,27,3,3287.16,2466.6000000000004,820.5599999999995,164.358,3122.8019999999997,24.96258168145145
T04485,2025-07-15,C106,P047,S004,1,0.15,Bank Transfer,Kevin,Flores,F,1987-04-23,Lake Ricardo,2025-02-06,Or Smartphone,Electronics,Smartphone,1197.18,722.74,MegaMart Brianahaven,Brianahaven,North,2025,7,July,15,Tuesday,29,3,1197.18,722.74,474.44000000000005,179.577,1017.6030000000001,39.62979668888555
T04486,2024-02-29,C097,P024,S005,5,0.1,Bank Transfer,Evelyn,Gray,M,1994-08-14,Wardfort,2025-06-14,Him Smartphone,Electronics,Smartphone,1487.41,813.07,MegaMart Johnmouth,Johnmouth,East,2024,2,February,29,Thursday,9,1,7437.05,4065.3500000000004,3371.7,743.705,6693.345,45.33652456283069
T04487,2024-04-21,C149,P019,S003,4,0.15,Mobile Money,Melissa,Torres,M,1978-01-24,North Kathryn,2025-05-02,Traditional Laptop,Electronics,Laptop,1762.92,1346.48,MegaMart New Michele,New Michele,West,2024,4,April,21,Sunday,16,2,7051.68,5385.92,1665.7600000000002,1057.752,5993.928,23.622172305039367
T04488,2025-01-14,C038,P026,S001,1,0.0,Credit Card,Tracey,Davis,M,1974-04-19,Wilsonbury,2021-05-10,Behavior Dairy,Groceries,Dairy,1015.76,584.4,MegaMart Jimenezborough,Jimenezborough,South,2025,1,January,14,Tuesday,3,1,1015.76,584.4,431.36,0.0,1015.76,42.466724423092074
T04489,2024-08-20,C069,P008,S001,2,0.0,Credit Card,Gabriel,Daugherty,M,1965-10-14,New Reginald,2023-01-11,Recognize Footwear,Fashion,Footwear,109.78,70.59,MegaMart Jimenezborough,Jimenezborough,South,2024,8,August,20,Tuesday,34,3,219.56,141.18,78.38,0.0,219.56,35.69867006740754
T04490,2024-03-13,C036,P026,S002,5,0.15,Bank Transfer,Michael,Cervantes,M,1991-11-04,Ashleyview,2020-09-30,Behavior Dairy,Groceries,Dairy,1015.76,584.4,MegaMart Peckmouth,Peckmouth,East,2024,3,March,13,Wednesday,11,1,5078.8,2922.0,2156.8,761.82,4316.9800000000005,42.466724423092074
T04491,2025-05-30,C001,P013,S002,4,0.05,Cash,Michael,Davis,M,1996-09-11,Osborneport,2022-09-25,World Watches,Fashion,Watches,1134.8,675.1,MegaMart Peckmouth,Peckmouth,East,2025,5,May,30,Friday,22,2,4539.2,2700.4,1838.7999999999997,226.96,4312.24,40.50934085301374
T04492,2024-02-15,C136,P002,S003,5,0.0,Mobile Money,Amanda,Garcia,M,2007-06-27,Watsonview,2023-04-22,Audience Television,Electronics,Television,818.76,527.62,MegaMart New Michele,New Michele,West,2024,2,February,15,Thursday,7,1,4093.8,2638.1,1455.7000000000003,0.0,4093.8,35.5586496653476
T04493,2025-07-06,C068,P042,S003,2,0.15,Credit Card,Alexandra,Montoya,F,1981-06-09,New Julia,2024-06-13,Maybe Clothing,Fashion,Clothing,453.62,316.63,MegaMart New Michele,New Michele,West,2025,7,July,6,Sunday,27,3,907.24,633.26,273.98,136.08599999999998,771.154,30.199285745778408
T04494,2024-06-27,C092,P043,S002,4,0.1,Credit Card,Lindsey,Holder,F,2001-11-28,Mendozaland,2023-12-17,Soon Accessories,Fashion,Accessories,564.42,293.96,MegaMart Peckmouth,Peckmouth,East,2024,6,June,27,Thursday,26,2,2257.68,1175.84,1081.84,225.768,2031.9119999999998,47.91821693065448
T04495,2023-09-18,C057,P034,S003,4,0.0,Cash,Julie,Gibson,F,1998-09-26,Williamsville,2023-03-26,Everything Laptop,Electronics,Laptop,428.05,246.07,MegaMart New Michele,New Michele,West,2023,9,September,18,Monday,38,3,1712.2,984.28,727.9200000000001,0.0,1712.2,42.513725032122416
T04496,2024-01-10,C076,P002,S001,2,0.0,Credit Card,Phyllis,Durham,M,2005-12-14,Nancyside,2022-05-07,Audience Television,Electronics,Television,818.76,527.62,MegaMart Jimenezborough,Jimenezborough,South,2024,1,January,10,Wednesday,2,1,1637.52,1055.24,582.28,0.0,1637.52,35.558649665347595
T04497,2024-03-17,C142,P025,S003,1,0.0,Mobile Money,Suzanne,Fox,M,2005-07-25,Joelborough,2020-12-27,Little Watches,Fashion,Watches,429.15,258.72,MegaMart New Michele,New Michele,West,2024,3,March,17,Sunday,11,1,429.15,258.72,170.42999999999995,0.0,429.15,39.71338692764766
T04498,2023-10-15,C018,P023,S002,3,0.1,Cash,Breanna,Davis,M,1994-08-19,East William,2024-11-12,And Footwear,Fashion,Footwear,1878.47,1014.91,MegaMart Peckmouth,Peckmouth,East,2023,10,October,15,Sunday,41,4,5635.41,3044.73,2590.68,563.541,5071.869,45.97145549303423
T04499,2025-04-02,C074,P037,S004,1,0.0,Cash,Jesus,Singh,F,1959-05-31,Port Michaelstad,2023-02-09,Book Television,Electronics,Television,1952.65,1451.27,MegaMart Brianahaven,Brianahaven,North,2025,4,April,2,Wednesday,14,2,1952.65,1451.27,501.3800000000001,0.0,1952.65,25.67690062223133
T04500,2025-03-01,C119,P045,S005,2,0.05,Cash,Jason,Lloyd,M,1991-07-31,West Ralph,2025-03-31,Set Dairy,Groceries,Dairy,1879.08,1004.56,MegaMart Johnmouth,Johnmouth,East,2025,3,March,1,Saturday,9,1,3758.16,2009.12,1749.04,187.90800000000002,3570.252,46.53979607041744
T04501,2023-09-30,C068,P049,S004,4,0.0,Cash,Alexandra,Montoya,F,1981-06-09,New Julia,2024-06-13,Possible Watches,Fashion,Watches,388.26,199.3,MegaMart Brianahaven,Brianahaven,North,2023,9,September,30,Saturday,39,3,1553.04,797.2,755.8399999999999,0.0,1553.04,48.66841807036521
T04502,2025-04-17,C022,P008,S002,5,0.05,Credit Card,Megan,Velasquez,M,1955-11-16,East James,2020-10-02,Recognize Footwear,Fashion,Footwear,109.78,70.59,MegaMart Peckmouth,Peckmouth,East,2025,4,April,17,Thursday,16,2,548.9,352.95000000000005,195.94999999999993,27.445,521.4549999999999,35.698670067407534
T04503,2025-03-15,C118,P006,S001,1,0.0,Credit Card,Gina,Bradford,M,1975-08-27,Port William,2025-07-12,Company Fruits,Groceries,Fruits,318.05,187.34,MegaMart Jimenezborough,Jimenezborough,South,2025,3,March,15,Saturday,11,1,318.05,187.34,130.71,0.0,318.05,41.09731174343656
T04504,2025-05-17,C052,P002,S002,5,0.15,Cash,Billy,Hernandez,F,1991-09-11,Walkerfurt,2024-04-25,Audience Television,Electronics,Television,818.76,527.62,MegaMart Peckmouth,Peckmouth,East,2025,5,May,17,Saturday,20,2,4093.8,2638.1,1455.7000000000003,614.07,3479.73,35.5586496653476
T04505,2024-12-04,C090,P029,S001,2,0.0,Bank Transfer,Carrie,Peterson,M,1975-08-18,Fergusonview,2022-01-16,Road Clothing,Fashion,Clothing,1485.05,988.31,MegaMart Jimenezborough,Jimenezborough,South,2024,12,December,4,Wednesday,49,4,2970.1,1976.62,993.48,0.0,2970.1,33.449378808794314
T04506,2023-09-11,C137,P026,S003,1,0.15,Mobile Money,Gary,Lopez,M,1984-08-05,Amandachester,2024-05-09,Behavior Dairy,Groceries,Dairy,1015.76,584.4,MegaMart New Michele,New Michele,West,2023,9,September,11,Monday,37,3,1015.76,584.4,431.36,152.364,863.396,42.466724423092074
T04507,2023-10-08,C112,P032,S003,2,0.1,Bank Transfer,Jeffrey,Smith,F,1983-12-29,Aaronmouth,2023-03-21,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,MegaMart New Michele,New Michele,West,2023,10,October,8,Sunday,40,4,609.42,328.02,281.4,60.942,548.478,46.1750516884907
T04508,2024-12-24,C098,P018,S001,3,0.05,Credit Card,Lisa,Vega,F,2005-01-09,East Colinmouth,2023-05-22,Democratic Smartphone,Electronics,Smartphone,1079.89,703.83,MegaMart Jimenezborough,Jimenezborough,South,2024,12,December,24,Tuesday,52,4,3239.67,2111.4900000000002,1128.1799999999998,161.98350000000002,3077.6865000000003,34.8239172508311
T04509,2024-12-17,C113,P035,S004,2,0.1,Mobile Money,Heidi,Wilson,M,1977-05-23,Ramosbury,2022-12-31,Chair Laptop,Electronics,Laptop,1562.43,1195.63,MegaMart Brianahaven,Brianahaven,North,2024,12,December,17,Tuesday,51,4,3124.86,2391.26,733.5999999999999,312.48600000000005,2812.3740000000003,23.47625173607777
T04510,2024-09-09,C007,P038,S001,5,0.0,Bank Transfer,Erin,Walker,M,1985-01-11,West Jasmine,2021-10-13,Stage Footwear,Fashion,Footwear,366.93,285.23,MegaMart Jimenezborough,Jimenezborough,South,2024,9,September,9,Monday,37,3,1834.65,1426.15,408.5,0.0,1834.65,22.265827269506445
T04511,2025-03-15,C061,P031,S001,3,0.15,Credit Card,Heather,Russell,M,1968-10-21,North Michellemouth,2021-02-01,Foot Snacks,Groceries,Snacks,1095.72,822.2,MegaMart Jimenezborough,Jimenezborough,South,2025,3,March,15,Saturday,11,1,3287.16,2466.6000000000004,820.5599999999995,493.07399999999996,2794.086,24.96258168145145
T04512,2023-09-24,C188,P026,S003,4,0.05,Bank Transfer,Ryan,Flores,M,1960-11-23,East Danielleshire,2023-05-19,Behavior Dairy,Groceries,Dairy,1015.76,584.4,MegaMart New Michele,New Michele,West,2023,9,September,24,Sunday,38,3,4063.04,2337.6,1725.44,203.15200000000002,3859.888,42.466724423092074
T04513,2023-12-11,C061,P046,S003,5,0.15,Cash,Heather,Russell,M,1968-10-21,North Michellemouth,2021-02-01,Nature Clothing,Fashion,Clothing,1165.37,926.55,MegaMart New Michele,New Michele,West,2023,12,December,11,Monday,50,4,5826.849999999999,4632.75,1194.0999999999995,874.0274999999999,4952.822499999999,20.49306228923002
T04514,2025-03-02,C126,P024,S004,5,0.05,Credit Card,Monique,Johnson,M,1980-04-04,West Paulfurt,2024-12-28,Him Smartphone,Electronics,Smartphone,1487.41,813.07,MegaMart Brianahaven,Brianahaven,North,2025,3,March,2,Sunday,9,1,7437.05,4065.3500000000004,3371.7,371.8525,7065.1975,45.33652456283069
T04515,2025-06-03,C082,P001,S001,2,0.15,Credit Card,Amy,Haley,M,2003-05-11,Vasquezmouth,2024-06-29,Like Camera,Electronics,Camera,1673.69,1323.38,MegaMart Jimenezborough,Jimenezborough,South,2025,6,June,3,Tuesday,23,2,3347.38,2646.76,700.6199999999999,502.10699999999997,2845.273,20.930399297360918
T04516,2024-08-03,C101,P005,S004,1,0.15,Mobile Money,William,Pope,F,1956-05-29,North Gary,2024-09-08,Knowledge Bags,Fashion,Bags,1396.22,1004.09,MegaMart Brianahaven,Brianahaven,North,2024,8,August,3,Saturday,31,3,1396.22,1004.09,392.13,209.433,1186.787,28.085115526206472
T04517,2024-05-18,C181,P029,S004,3,0.15,Credit Card,Brittany,Oneal,F,1972-11-28,Port Bryce,2024-12-12,Road Clothing,Fashion,Clothing,1485.05,988.31,MegaMart Brianahaven,Brianahaven,North,2024,5,May,18,Saturday,20,2,4455.15,2964.93,1490.2199999999998,668.2724999999999,3786.8774999999996,33.449378808794314
T04518,2024-05-16,C034,P036,S003,1,0.15,Mobile Money,Kari,Miller,F,1964-12-19,East Mary,2025-01-13,New Watches,Fashion,Watches,1501.46,1167.73,MegaMart New Michele,New Michele,West,2024,5,May,16,Thursday,20,2,1501.46,1167.73,333.73,225.219,1276.241,22.2270323551743
T04519,2024-06-24,C140,P005,S004,5,0.1,Bank Transfer,Stacy,Williams,F,1973-06-12,Port Gail,2024-08-28,Knowledge Bags,Fashion,Bags,1396.22,1004.09,MegaMart Brianahaven,Brianahaven,North,2024,6,June,24,Monday,26,2,6981.1,5020.45,1960.6500000000005,698.1100000000001,6282.99,28.08511552620648
T04520,2025-06-09,C122,P040,S004,1,0.05,Cash,Amy,Smith,M,1961-10-02,Simonstad,2024-06-24,Piece Headphones,Electronics,Headphones,1745.61,1322.44,MegaMart Brianahaven,Brianahaven,North,2025,6,June,9,Monday,24,2,1745.61,1322.44,423.16999999999985,87.2805,1658.3294999999998,24.241955534168564
T04521,2024-06-12,C164,P049,S002,3,0.0,Cash,Linda,Vasquez,M,1968-07-28,North Rodney,2020-12-21,Possible Watches,Fashion,Watches,388.26,199.3,MegaMart Peckmouth,Peckmouth,East,2024,6,June,12,Wednesday,24,2,1164.78,597.9000000000001,566.8799999999999,0.0,1164.78,48.66841807036521
